timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,gas_boiler_heat_kwh,cost_gas_boiler_eur,emissions_gas_boiler_kg
13.01,01:00,2.1649,2.1649,6.662,2.1649,0.4171,0.2693,1.5647,0.0433,0.1784,6.662,0.8784,0.1351
13.01,02:00,2.4846,2.4846,7.7606,2.4846,0.4787,0.2693,1.7712,0.0497,0.2071,7.7606,1.0232,0.1574
13.01,03:00,2.5084,2.5084,10.2409,2.5084,0.4833,0.2693,2.1028,0.0502,0.2579,10.2409,1.3502,0.2077
13.01,04:00,1.9809,1.9809,14.9041,1.9809,0.3816,0.2693,2.616,0.0396,0.3419,14.9041,1.965,0.3023
13.01,05:00,2.3268,2.3268,18.0708,2.3268,0.4483,0.2693,3.1001,0.0465,0.4131,18.0708,2.3826,0.3665
13.01,06:00,2.7285,2.7285,17.3964,2.7285,0.5257,0.2693,3.0886,0.0546,0.4074,17.3964,2.2936,0.3529
13.01,07:00,3.5649,3.5649,15.4558,3.5649,0.6868,0.2693,2.9939,0.0713,0.3848,15.4558,2.0378,0.3135
13.01,08:00,3.1647,3.1647,14.3103,3.1647,0.6097,0.2693,2.7658,0.0633,0.3536,14.3103,1.8868,0.2903
13.01,09:00,2.819,2.819,13.3971,2.819,0.5431,0.2693,2.5788,0.0564,0.3281,13.3971,1.7663,0.2717
13.01,10:00,2.7777,2.7777,12.6856,2.7777,0.5352,0.2693,2.477,0.0556,0.3129,12.6856,1.6725,0.2573
13.01,11:00,3.3582,3.3582,12.5009,3.3582,0.647,0.2693,2.5645,0.0672,0.3207,12.5009,1.6482,0.2536
13.01,12:00,3.9869,3.9869,12.2384,3.9869,0.7681,0.2693,2.651,0.0797,0.328,12.2384,1.6136,0.2482
13.01,13:00,3.3401,3.3401,12.4525,3.3401,0.6435,0.2693,2.5546,0.0668,0.3194,12.4525,1.6418,0.2526
13.01,14:00,2.6522,2.6522,12.823,2.6522,0.511,0.2693,2.4709,0.053,0.3131,12.823,1.6907,0.2601
13.01,15:00,2.7432,2.7432,13.4795,2.7432,0.5285,0.2693,2.575,0.0549,0.3283,13.4795,1.7772,0.2734
13.01,16:00,2.7746,2.7746,14.3649,2.7746,0.5346,0.2693,2.6978,0.0555,0.3469,14.3649,1.8939,0.2914
13.01,17:00,3.5316,3.5316,14.8484,3.5316,0.6804,0.2693,2.9074,0.0706,0.3718,14.8484,1.9577,0.3012
13.01,18:00,4.6255,4.6255,15.107,4.6255,0.8911,0.2693,3.1522,0.0925,0.3989,15.107,1.9918,0.3064
13.01,19:00,5.0326,5.0326,14.6064,5.0326,0.9696,0.2693,3.1647,0.1007,0.3969,14.6064,1.9258,0.2963
13.01,20:00,4.1112,4.1112,13.0173,4.1112,0.7921,0.2693,2.7776,0.0822,0.3463,13.0173,1.7163,0.264
13.01,21:00,3.532,3.532,9.1899,3.532,0.6805,0.2693,2.1614,0.0706,0.257,9.1899,1.2116,0.1864
13.01,22:00,2.5722,2.5722,6.6519,2.5722,0.4956,0.2693,1.6419,0.0514,0.1864,6.6519,0.877,0.1349
13.01,23:00,2.0844,2.0844,5.8304,2.0844,0.4016,0.2693,1.4396,0.0417,0.16,5.8304,0.7687,0.1183
14.01,00:00,2.1509,2.1509,6.2679,2.1509,0.4144,0.2693,1.5101,0.043,0.1702,6.2679,0.8264,0.1271
14.01,01:00,1.9919,1.9919,6.4982,1.9919,0.3838,0.2693,1.5098,0.0398,0.1716,6.4982,0.8568,0.1318
14.01,02:00,2.0782,2.0782,7.2992,2.0782,0.4004,0.2693,1.632,0.0416,0.1896,7.2992,0.9624,0.1481
14.01,03:00,2.1047,2.1047,9.7229,2.1047,0.4055,0.2693,1.9567,0.0421,0.2393,9.7229,1.2819,0.1972
14.01,04:00,2.1833,2.1833,14.8217,2.1833,0.4206,0.2693,2.6441,0.0437,0.3443,14.8217,1.9542,0.3006
14.01,05:00,2.039,2.039,18.4966,2.039,0.3928,0.2693,3.1008,0.0408,0.416,18.4966,2.4387,0.3752
14.01,06:00,2.0474,2.0474,17.6279,2.0474,0.3945,0.2693,2.9879,0.0409,0.3985,17.6279,2.3242,0.3576
14.01,07:00,2.4408,2.4408,15.6327,2.4408,0.4702,0.2693,2.8006,0.0488,0.3659,15.6327,2.0611,0.3171
14.01,08:00,3.5976,3.5976,14.536,3.5976,0.6931,0.2693,2.8789,0.072,0.3668,14.536,1.9165,0.2948
14.01,09:00,4.3448,4.3448,13.5775,4.3448,0.8371,0.2693,2.8965,0.0869,0.3623,13.5775,1.7901,0.2754
14.01,10:00,4.5004,4.5004,12.9054,4.5004,0.867,0.2693,2.8379,0.09,0.3518,12.9054,1.7015,0.2618
14.01,11:00,4.7385,4.7385,12.6581,4.7385,0.9129,0.2693,2.8511,0.0948,0.3515,12.6581,1.6689,0.2568
14.01,12:00,4.8452,4.8452,12.298,4.8452,0.9335,0.2693,2.8242,0.0969,0.3464,12.298,1.6214,0.2495
14.01,13:00,4.2169,4.2169,12.5028,4.2169,0.8124,0.2693,2.7302,0.0843,0.3379,12.5028,1.6484,0.2536
14.01,14:00,4.492,4.492,12.8586,4.492,0.8654,0.2693,2.8301,0.0898,0.3507,12.8586,1.6954,0.2608
14.01,15:00,4.3945,4.3945,13.4799,4.3945,0.8467,0.2693,2.8932,0.0879,0.3613,13.4799,1.7773,0.2734
14.01,16:00,3.6351,3.6351,14.3583,3.6351,0.7003,0.2693,2.8627,0.0727,0.3639,14.3583,1.8931,0.2912
14.01,17:00,4.0662,4.0662,14.788,4.0662,0.7834,0.2693,3.0024,0.0813,0.3813,14.788,1.9497,0.3
14.01,18:00,4.7009,4.7009,15.0934,4.7009,0.9057,0.2693,3.165,0.094,0.4002,15.0934,1.99,0.3062
14.01,19:00,4.7893,4.7893,14.6626,4.7893,0.9227,0.2693,3.1252,0.0958,0.3932,14.6626,1.9332,0.2974
14.01,20:00,4.1247,4.1247,12.931,4.1247,0.7947,0.2693,2.7688,0.0825,0.3448,12.931,1.7049,0.2623
14.01,21:00,3.3243,3.3243,9.208,3.3243,0.6405,0.2693,2.1238,0.0665,0.2533,9.208,1.214,0.1868
14.01,22:00,2.8455,2.8455,6.6031,2.8455,0.5482,0.2693,1.6881,0.0569,0.1908,6.6031,0.8706,0.1339
14.01,23:00,2.5698,2.5698,5.8703,2.5698,0.4951,0.2693,1.5384,0.0514,0.1705,5.8703,0.774,0.1191
15.01,00:00,2.161,2.161,6.3012,2.161,0.4163,0.2693,1.5164,0.0432,0.171,6.3012,0.8308,0.1278
15.01,01:00,2.0854,2.0854,6.5319,2.0854,0.4018,0.2693,1.5323,0.0417,0.1742,6.5319,0.8612,0.1325
15.01,02:00,2.1559,2.1559,7.3305,2.1559,0.4153,0.2693,1.6511,0.0431,0.1918,7.3305,0.9665,0.1487
15.01,03:00,2.0979,2.0979,9.7612,2.0979,0.4042,0.2693,1.9604,0.042,0.24,9.7612,1.287,0.198
15.01,04:00,1.9417,1.9417,14.8306,1.9417,0.3741,0.2693,2.5987,0.0388,0.3397,14.8306,1.9554,0.3008
15.01,05:00,1.9775,1.9775,18.5543,1.9775,0.381,0.2693,3.0966,0.0395,0.4159,18.5543,2.4463,0.3764
15.01,06:00,1.9396,1.9396,17.6589,1.9396,0.3737,0.2693,2.9712,0.0388,0.397,17.6589,2.3283,0.3582
15.01,07:00,2.2619,2.2619,15.7574,2.2619,0.4358,0.2693,2.7826,0.0452,0.3649,15.7574,2.0775,0.3196
15.01,08:00,3.3452,3.3452,14.6661,3.3452,0.6445,0.2693,2.8474,0.0669,0.3644,14.6661,1.9337,0.2975
15.01,09:00,4.4352,4.4352,13.7134,4.4352,0.8545,0.2693,2.9318,0.0887,0.3669,13.7134,1.808,0.2782
15.01,10:00,4.8783,4.8783,13.039,4.8783,0.9399,0.2693,2.9283,0.0976,0.362,13.039,1.7191,0.2645
15.01,11:00,5.689,5.689,12.7874,5.689,1.096,0.2693,3.0513,0.1138,0.3732,12.7874,1.686,0.2594
15.01,12:00,5.5279,5.5279,12.4146,5.5279,1.065,0.2693,2.9711,0.1106,0.3624,12.4146,1.6368,0.2518
15.01,13:00,4.7445,4.7445,12.5857,4.7445,0.9141,0.2693,2.8427,0.0949,0.3502,12.5857,1.6594,0.2553
15.01,14:00,4.0511,4.0511,12.9287,4.0511,0.7805,0.2693,2.7544,0.081,0.3433,12.9287,1.7046,0.2622
15.01,15:00,3.2625,3.2625,13.5272,3.2625,0.6285,0.2693,2.6813,0.0652,0.3396,13.5272,1.7835,0.2744
15.01,16:00,3.8523,3.8523,14.416,3.8523,0.7422,0.2693,2.9122,0.077,0.3695,14.416,1.9007,0.2924
15.01,17:00,4.7354,4.7354,14.8418,4.7354,0.9123,0.2693,3.1384,0.0947,0.3958,14.8418,1.9568,0.3011
15.01,18:00,6.0619,6.0619,15.1244,6.0619,1.1679,0.2693,3.4313,0.1212,0.428,15.1244,1.9941,0.3068
15.01,19:00,5.8507,5.8507,14.6595,5.8507,1.1272,0.2693,3.3293,0.117,0.4144,14.6595,1.9328,0.2974
15.01,20:00,4.6387,4.6387,12.9298,4.6387,0.8937,0.2693,2.8677,0.0928,0.355,12.9298,1.7047,0.2623
15.01,21:00,3.9721,3.9721,9.2069,3.9721,0.7653,0.2693,2.2484,0.0794,0.2662,9.2069,1.2139,0.1868
15.01,22:00,3.4519,3.4519,6.6291,3.4519,0.665,0.2693,1.8083,0.069,0.2035,6.6291,0.874,0.1345
15.01,23:00,2.4333,2.4333,6.2539,2.4333,0.4688,0.2693,1.5626,0.0487,0.1755,6.2539,0.8246,0.1269
16.01,00:00,2.1348,2.1348,6.6987,2.1348,0.4113,0.2693,1.5638,0.0427,0.1786,6.6987,0.8832,0.1359
16.01,01:00,2.3025,2.3025,6.9407,2.3025,0.4436,0.2693,1.628,0.046,0.1868,6.9407,0.9151,0.1408
16.01,02:00,2.3935,2.3935,7.7823,2.3935,0.4611,0.2693,1.7565,0.0479,0.2057,7.7823,1.0261,0.1579
16.01,03:00,2.1012,2.1012,10.3082,2.1012,0.4048,0.2693,2.0332,0.042,0.2511,10.3082,1.3591,0.2091
16.01,04:00,2.3545,2.3545,15.5727,2.3545,0.4536,0.2693,2.7761,0.0471,0.363,15.5727,2.0532,0.3159
16.01,05:00,2.9119,2.9119,19.5159,2.9119,0.561,0.2693,3.4034,0.0582,0.4541,19.5159,2.5731,0.3959
16.01,06:00,3.447,3.447,18.5334,3.447,0.6641,0.2693,3.377,0.0689,0.4449,18.5334,2.4436,0.3759
16.01,07:00,3.5102,3.5102,16.5939,3.5102,0.6763,0.2693,3.1334,0.0702,0.4068,16.5939,2.1878,0.3366
16.01,08:00,3.5363,3.5363,15.4558,3.5363,0.6813,0.2693,2.9884,0.0707,0.3842,15.4558,2.0378,0.3135
16.01,09:00,3.8692,3.8692,14.4632,3.8692,0.7454,0.2693,2.9217,0.0774,0.3708,14.4632,1.9069,0.2934
16.01,10:00,3.7953,3.7953,13.766,3.7953,0.7312,0.2693,2.8155,0.0759,0.3551,13.766,1.815,0.2792
16.01,11:00,4.2405,4.2405,13.509,4.2405,0.817,0.2693,2.8674,0.0848,0.3588,13.509,1.7811,0.274
16.01,12:00,3.5059,3.5059,13.1408,3.5059,0.6754,0.2693,2.6773,0.0701,0.3367,13.1408,1.7326,0.2665
16.01,13:00,2.9442,2.9442,13.3386,2.9442,0.5672,0.2693,2.5952,0.0589,0.3294,13.3386,1.7586,0.2706
16.01,14:00,2.8981,2.8981,13.7076,2.8981,0.5584,0.2693,2.6349,0.058,0.336,13.7076,1.8073,0.278
16.01,15:00,3.0235,3.0235,14.3509,3.0235,0.5825,0.2693,2.7439,0.0605,0.3516,14.3509,1.8921,0.2911
16.01,16:00,2.9824,2.9824,15.2785,2.9824,0.5746,0.2693,2.8583,0.0596,0.3696,15.2785,2.0144,0.3099
16.01,17:00,3.9314,3.9314,15.7078,3.9314,0.7574,0.2693,3.0977,0.0786,0.3972,15.7078,2.071,0.3186
16.01,18:00,5.0436,5.0436,15.9738,5.0436,0.9717,0.2693,3.3471,0.1009,0.4249,15.9738,2.1061,0.324
16.01,19:00,5.7497,5.7497,15.4713,5.7497,1.1077,0.2693,3.4168,0.115,0.4288,15.4713,2.0398,0.3138
16.01,20:00,4.6048,4.6048,13.6394,4.6048,0.8872,0.2693,2.9548,0.0921,0.3688,13.6394,1.7983,0.2767
16.01,21:00,4.0583,4.0583,9.7086,4.0583,0.7819,0.2693,2.3312,0.0812,0.2781,9.7086,1.28,0.1969
16.01,22:00,3.4067,3.4067,7.0363,3.4067,0.6563,0.2693,1.8533,0.0681,0.2109,7.0363,0.9277,0.1427
