timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,heat_pump_heat_kwh,heat_pump_electric_demand_kwh,cost_heat_pump_eur,emissions_heat_pump_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur,tess_soc_kwh,tess_soc_pct,tess_charge_kwh,tess_discharge_kwh,cost_tess_eur,emissions_tess_kg
28.10,20:00,0.6375,2.6097,4.1381,2.6097,0.1228,0.0269,0.8263,0.0731,0.0731,0.0,0.0,0.0,12.45,0.018,0.0,0.0,4.5558,1.9722,0.615,0.0,0.0,0.0,0.0,0.0,0.0,1.9411,8.63,2.158,1.7403,0.0435,0.0
28.10,21:00,0.5737,2.4478,4.0058,2.4478,0.1105,0.0269,0.7785,0.0685,0.0685,0.0,0.0,0.0,12.41,0.018,0.0,0.0,4.2918,1.8742,0.5794,0.0,0.0,0.0,0.0,0.0,0.0,1.8286,8.13,2.033,1.7469,0.0437,0.0
28.10,22:00,0.5677,2.1875,3.5894,2.1875,0.1094,0.0269,0.694,0.0612,0.0612,0.0,0.0,0.0,12.26,0.018,0.0,0.0,3.693,1.6197,0.4986,0.0,0.0,0.0,0.0,0.0,0.0,1.5734,6.99,1.7493,1.6457,0.0411,0.0
28.10,23:00,0.5816,7.7376,12.8882,3.1975,0.1121,0.0269,1.8827,0.0895,0.0895,0.0,0.0,0.0,12.15,0.018,0.0,0.0,12.5214,5.516,1.6904,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.0493,1.4161,0.0354,0.0
29.10,00:00,0.5762,0.5762,1.9472,0.0,0.0,0.0269,0.3563,0.0,0.0063,0.0,0.0,0.0,11.85,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0955,33.4,0.0,0.5762,0.2627,9.081,40.36,0.0,1.9472,0.0487,0.0
29.10,01:00,0.5808,0.5808,2.0116,0.0,0.0,0.0269,0.36,0.0,0.0064,0.0,0.0,0.0,11.2,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5466,16.66,0.0,0.5808,0.2648,6.8418,30.41,0.0,2.0116,0.0503,0.0
29.10,02:00,0.5644,0.5644,2.1169,0.0478,0.0092,0.0269,0.3426,0.0013,0.007,0.0,0.0,0.0,10.55,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0585,1.78,0.0,0.5165,0.2355,4.487,19.94,0.0,2.1169,0.0529,0.0
29.10,03:00,0.5556,0.5556,2.1751,0.5004,0.0964,0.0269,0.2209,0.014,0.0146,0.0,0.0,0.0,10.2,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.19,0.0,0.0552,0.0252,2.0689,9.2,0.0,2.1751,0.0544,0.0
29.10,04:00,0.7234,1.1558,2.365,1.1499,0.1382,0.0269,0.3614,0.0322,0.0323,0.0,0.0,0.0,10.16,0.018,0.0,0.0,0.9556,0.4324,0.129,0.0,0.0007,0.02,0.0,0.0059,0.0027,0.4071,1.81,0.4527,1.8621,0.0466,0.0
29.10,05:00,0.8418,3.0879,2.9672,3.0873,0.1621,0.0269,0.8835,0.0864,0.0865,0.0,0.0,0.0,10.26,0.018,0.0,0.0,4.9415,2.2461,0.6671,0.0,0.0001,0.0,0.0,0.0006,0.0003,2.1054,9.36,2.3407,0.3664,0.0092,0.0
29.10,06:00,1.0042,3.1675,4.3883,3.1675,0.1935,0.0269,0.9253,0.0887,0.0887,0.0,0.0,0.0,10.33,0.018,0.0,0.0,4.7376,2.1633,0.6396,0.0,0.0,0.0,0.0,0.0001,0.0,2.0185,8.97,2.2441,1.8948,0.0474,0.0
29.10,07:00,0.9643,4.1585,5.5152,4.1585,0.1858,0.0269,1.2248,0.1164,0.1164,0.0,0.0,0.0,10.73,0.018,0.0,0.0,7.0272,3.1942,0.9487,0.0,0.0,0.0,0.0,0.0,0.0,2.994,13.31,3.3287,1.8167,0.0454,0.0
29.10,08:00,0.9635,3.1056,5.22,3.0695,0.1787,0.0269,0.9391,0.0859,0.0869,0.036,0.0,0.0,11.03,0.018,0.0004,0.000988,4.7982,2.1421,0.6478,0.0,0.0,0.0,0.0,0.0,0.0,2.0443,9.09,2.2728,2.6946,0.0674,0.0
29.10,09:00,0.9291,3.3654,4.7635,3.2126,0.1496,0.0269,0.9919,0.09,0.0941,0.1528,0.0,0.0,11.95,0.018,0.0015,0.004187,5.5548,2.4363,0.7499,0.0,0.0,0.0,0.0,0.0,0.0,2.3667,10.52,2.6312,1.8399,0.046,0.0
29.10,10:00,0.7596,2.7054,4.5162,2.0243,0.0151,0.0269,0.7321,0.0567,0.0753,0.6811,0.0,0.0,15.77,0.018,0.0068,0.018662,4.5337,1.9458,0.6121,0.0,0.0,0.0,0.0,0.0,0.0,1.9316,8.59,2.1476,2.13,0.0533,0.0
29.10,11:00,0.6309,2.6748,4.2773,2.076,0.0062,0.0269,0.7517,0.0581,0.0745,0.5988,0.0,0.0,15.65,0.018,0.006,0.016408,4.8238,2.044,0.6512,0.0,0.0,0.0,0.0,0.0,0.0,2.0552,9.13,2.2849,1.7385,0.0435,0.0
29.10,12:00,0.6047,2.3927,4.0989,1.8906,0.0198,0.0269,0.6928,0.0529,0.0667,0.5021,0.0,0.0,15.3,0.018,0.005,0.013759,4.2735,1.7881,0.5769,0.0,0.0,0.0,0.0,0.0,0.0,1.8208,8.09,2.0243,1.8497,0.0462,0.0
29.10,13:00,0.6693,2.5466,4.01,2.0001,0.0237,0.0269,0.7232,0.056,0.071,0.5465,0.0,0.0,15.63,0.018,0.0055,0.014973,4.5055,1.8773,0.6082,0.0,0.0,0.0,0.0,0.0,0.0,1.9196,8.53,2.1342,1.6387,0.041,0.0
29.10,14:00,0.8745,2.6184,3.9213,2.4662,0.1391,0.0269,0.7914,0.0691,0.0732,0.1523,0.0,0.0,13.44,0.018,0.0015,0.004173,4.1679,1.7439,0.5627,0.0,0.0,0.0,0.0,0.0,0.0,1.7758,7.89,1.9743,1.7276,0.0432,0.0
29.10,15:00,0.8418,2.7724,3.986,2.3886,0.0882,0.0269,0.7894,0.0669,0.0774,0.3838,0.0,0.0,14.67,0.018,0.0038,0.010516,4.5368,1.9306,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,1.9329,8.59,2.149,1.5982,0.04,0.0
29.10,16:00,0.7831,2.719,4.073,2.719,0.1509,0.0269,0.8378,0.0761,0.0761,0.0,0.0,0.0,12.03,0.018,0.0,0.0,4.4334,1.936,0.5985,0.0,0.0,0.0,0.0,0.0,0.0,1.8889,8.4,2.1,1.7397,0.0435,0.0
29.10,17:00,0.763,2.9153,4.26,2.9153,0.147,0.0269,0.891,0.0816,0.0816,0.0,0.0,0.0,11.76,0.018,0.0,0.0,4.864,2.1522,0.6566,0.0,0.0,0.0,0.0,0.0,0.0,2.0724,9.21,2.304,1.7,0.0425,0.0
29.10,18:00,0.6417,2.8657,4.4754,2.8657,0.1236,0.0269,0.8847,0.0802,0.0802,0.0,0.0,0.0,11.54,0.018,0.0,0.0,4.9595,2.224,0.6695,0.0,0.0,0.0,0.0,0.0,0.0,2.1131,9.39,2.3492,1.8651,0.0466,0.0
29.10,19:00,0.5925,2.8732,4.5546,2.8732,0.1141,0.0269,0.887,0.0804,0.0804,0.0,0.0,0.0,11.13,0.018,0.0,0.0,5.0404,2.2807,0.6805,0.0,0.0,0.0,0.0,0.0,0.0,2.1475,9.54,2.3876,1.9017,0.0475,0.0
29.10,20:00,0.5481,2.8651,4.6035,2.8651,0.1056,0.0269,0.8838,0.0802,0.0802,0.0,0.0,0.0,10.56,0.018,0.0,0.0,5.0744,2.3171,0.685,0.0,0.0,0.0,0.0,0.0,0.0,2.162,9.61,2.4037,1.9328,0.0483,0.0
29.10,21:00,0.5132,2.7135,4.4703,2.7135,0.0989,0.0269,0.84,0.076,0.076,0.0,0.0,0.0,10.12,0.018,0.0,0.0,4.7966,2.2003,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,2.0436,9.08,2.2721,1.9458,0.0486,0.0
29.10,22:00,0.0,1.864,3.9681,1.864,0.0,0.0269,0.6369,0.0522,0.0522,0.0,0.0,0.0,9.79,0.018,0.0,0.0,4.0448,1.864,0.546,0.0,0.0,0.0,0.0,0.0,0.0,1.7233,7.66,1.916,1.8393,0.046,0.0
29.10,23:00,0.3762,7.9015,13.0564,3.1957,0.0725,0.0269,1.8723,0.0895,0.0895,0.0,0.0,0.0,9.35,0.018,0.0,0.0,12.7122,5.8853,1.7162,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2068,1.551,0.0388,0.0
30.10,00:00,0.388,0.388,2.2098,0.0,0.0,0.0269,0.2771,0.0,0.0043,0.0,0.0,0.0,9.36,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2733,38.82,0.0,0.388,0.1769,8.7894,39.06,0.0,2.2098,0.0552,0.0
30.10,01:00,0.3649,0.3649,2.1924,0.0,0.0,0.0269,0.2661,0.0,0.004,0.0,0.0,0.0,9.09,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.9284,28.3,0.0,0.3649,0.1664,6.3496,28.22,0.0,2.1924,0.0548,0.0
30.10,02:00,0.3713,0.3713,2.2952,0.0,0.0,0.0269,0.2716,0.0,0.0041,0.0,0.0,0.0,9.11,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5775,17.61,0.0,0.3713,0.1693,3.7971,16.88,0.0,2.2952,0.0574,0.0
30.10,03:00,0.4127,0.4127,2.3575,0.0,0.0,0.0269,0.292,0.0,0.0045,0.0,0.0,0.0,9.28,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,5.72,0.0,0.4127,0.1882,1.1769,5.23,0.0,2.3575,0.0589,0.0
30.10,04:00,0.5313,1.8601,2.5489,1.6829,0.0682,0.0269,0.6025,0.0471,0.0491,0.0,0.0,0.0,9.07,0.018,0.0,0.0,2.8304,1.3288,0.3821,0.0,0.02,0.61,0.0,0.1772,0.0808,1.2059,5.36,1.3407,1.0592,0.0265,0.0
30.10,05:00,0.7311,2.5774,3.1648,2.5584,0.1372,0.0269,0.7513,0.0716,0.0718,0.0,0.0,0.0,9.25,0.018,0.0,0.0,3.951,1.8463,0.5334,0.0,0.0021,0.07,0.0,0.0189,0.0086,1.6834,7.48,1.8715,1.0853,0.0271,0.0
30.10,06:00,0.7143,3.463,4.611,3.461,0.1372,0.0269,1.015,0.0969,0.0969,0.0,0.0,0.0,9.22,0.018,0.0,0.0,5.8823,2.7488,0.7941,0.0,0.0002,0.01,0.0,0.002,0.0009,2.5062,11.14,2.7864,1.515,0.0379,0.0
30.10,07:00,0.9126,4.0595,5.8166,4.0593,0.1758,0.0269,1.1906,0.1137,0.1137,0.0,0.0,0.0,9.88,0.018,0.0,0.0,6.7659,3.1469,0.9134,0.0,0.0,0.0,0.0,0.0002,0.0001,2.8827,12.81,3.2049,2.2556,0.0564,0.0
30.10,08:00,1.0664,3.5681,5.4911,3.3684,0.167,0.0269,1.0217,0.0943,0.0998,0.1997,0.0,0.0,11.09,0.018,0.002,0.00547,5.5037,2.5017,0.743,0.0,0.0,0.0,0.0,0.0,0.0,2.3449,10.42,2.607,2.5944,0.0649,0.0
30.10,09:00,0.8657,3.3599,5.0641,2.2798,0.0,0.0269,0.8661,0.0638,0.0934,1.0802,0.0,0.0,16.88,0.018,0.0108,0.029596,5.612,2.4942,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,2.391,10.63,2.6583,2.1104,0.0528,0.0
30.10,10:00,0.7802,2.9928,4.8187,2.387,0.0336,0.0269,0.8224,0.0668,0.0834,0.6058,0.0,0.0,14.33,0.018,0.0061,0.016598,5.0668,2.2126,0.684,0.0,0.0,0.0,0.0,0.0,0.0,2.1588,9.59,2.4001,2.1519,0.0538,0.0
30.10,11:00,0.5769,2.7272,4.5799,2.4178,0.0515,0.0269,0.8245,0.0677,0.0762,0.3094,0.0,0.0,12.92,0.018,0.0031,0.008478,5.0103,2.1503,0.6764,0.0,0.0,0.0,0.0,0.0,0.0,2.1347,9.49,2.3733,1.9429,0.0486,0.0
30.10,12:00,0.5428,2.5294,4.3888,2.1716,0.0356,0.0269,0.7651,0.0608,0.0706,0.3578,0.0,0.0,14.03,0.018,0.0036,0.009805,4.6884,1.9866,0.6329,0.0,0.0,0.0,0.0,0.0,0.0,1.9975,8.88,2.2208,1.9212,0.048,0.0
30.10,13:00,0.6962,2.6891,4.2942,2.3984,0.0781,0.0269,0.8112,0.0672,0.0751,0.2908,0.0,0.0,14.0,0.018,0.0029,0.007967,4.7432,1.9929,0.6403,0.0,0.0,0.0,0.0,0.0,0.0,2.0209,8.98,2.2468,1.7978,0.0449,0.0
30.10,14:00,0.7546,2.6549,4.1992,2.4713,0.11,0.0269,0.8128,0.0692,0.0742,0.1836,0.0,0.0,13.58,0.018,0.0018,0.00503,4.5228,1.9003,0.6106,0.0,0.0,0.0,0.0,0.0,0.0,1.927,8.56,2.1424,1.8188,0.0455,0.0
30.10,15:00,0.8757,2.9112,4.2625,2.7451,0.1367,0.0269,0.8751,0.0769,0.0814,0.1661,0.0,0.0,13.42,0.018,0.0017,0.004551,4.8036,2.0354,0.6485,0.0,0.0,0.0,0.0,0.0,0.0,2.0466,9.1,2.2754,1.7343,0.0434,0.0
30.10,16:00,0.8975,2.9316,4.3471,2.9316,0.1729,0.0269,0.9064,0.0821,0.0821,0.0,0.0,0.0,12.15,0.018,0.0,0.0,4.7597,2.0341,0.6426,0.0,0.0,0.0,0.0,0.0,0.0,2.0279,9.01,2.2546,1.842,0.046,0.0
30.10,17:00,0.821,3.0367,4.5423,3.0367,0.1582,0.0269,0.9457,0.085,0.085,0.0,0.0,0.0,11.69,0.018,0.0,0.0,5.1626,2.2157,0.697,0.0,0.0,0.0,0.0,0.0,0.0,2.1996,9.78,2.4454,1.8251,0.0456,0.0
30.10,18:00,0.6884,2.9628,4.7568,2.9628,0.1326,0.0269,0.9394,0.083,0.083,0.0,0.0,0.0,11.38,0.018,0.0,0.0,5.2766,2.2744,0.7123,0.0,0.0,0.0,0.0,0.0,0.0,2.2482,9.99,2.4995,1.9796,0.0495,0.0
30.10,19:00,0.5672,2.8771,4.8317,2.8771,0.1093,0.0269,0.9251,0.0806,0.0806,0.0,0.0,0.0,10.63,0.018,0.0,0.0,5.3359,2.3099,0.7203,0.0,0.0,0.0,0.0,0.0,0.0,2.2734,10.1,2.5275,2.0234,0.0506,0.0
30.10,20:00,0.4791,2.7994,4.8671,2.7994,0.0923,0.0269,0.9119,0.0784,0.0784,0.0,0.0,0.0,10.48,0.018,0.0,0.0,5.36,2.3203,0.7236,0.0,0.0,0.0,0.0,0.0,0.0,2.2837,10.15,2.5389,2.0461,0.0512,0.0
30.10,21:00,0.3988,2.5977,4.7171,2.5977,0.0768,0.0269,0.8559,0.0727,0.0727,0.0,0.0,0.0,10.26,0.018,0.0,0.0,5.0574,2.1989,0.6828,0.0,0.0,0.0,0.0,0.0,0.0,2.1548,9.58,2.3956,2.0553,0.0514,0.0
30.10,22:00,0.3752,2.2435,4.1911,2.2435,0.0723,0.0269,0.7433,0.0628,0.0628,0.0,0.0,0.0,10.19,0.018,0.0,0.0,4.2785,1.8683,0.5776,0.0,0.0,0.0,0.0,0.0,0.0,1.8229,8.1,2.0266,1.9393,0.0485,0.0
30.10,23:00,0.4044,7.6654,13.1641,3.2409,0.0779,0.0269,1.894,0.0907,0.0907,0.0,0.0,0.0,9.93,0.018,0.0,0.0,12.8157,5.6209,1.7301,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2922,1.6406,0.041,0.0
31.10,00:00,0.3944,0.3944,2.3882,0.0,0.0,0.0269,0.2844,0.0,0.0043,0.0,0.0,0.0,9.36,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2672,38.64,0.0,0.3944,0.1798,8.5913,38.18,0.0,2.3882,0.0597,0.0
31.10,01:00,0.3939,0.3939,2.1457,0.0,0.0,0.0269,0.2782,0.0,0.0043,0.0,0.0,0.0,9.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.895,27.29,0.0,0.3939,0.1796,6.2035,27.57,0.0,2.1457,0.0536,0.0
31.10,02:00,0.3619,0.3619,2.249,0.0,0.0,0.0269,0.2662,0.0,0.004,0.0,0.0,0.0,8.58,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5529,16.86,0.0,0.3619,0.165,3.7023,16.45,0.0,2.249,0.0562,0.0
31.10,03:00,0.4498,0.4498,2.309,0.0,0.0,0.0269,0.3077,0.0,0.0049,0.0,0.0,0.0,8.29,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.1278,3.9,0.0,0.4498,0.2051,1.1361,5.05,0.0,2.309,0.0577,0.0
31.10,04:00,0.5439,1.809,2.5006,1.6882,0.0815,0.0269,0.5862,0.0473,0.0486,0.0,0.0,0.0,8.03,0.018,0.0,0.0,2.8084,1.265,0.3791,0.0,0.0137,0.42,0.0,0.1208,0.0551,1.1965,5.32,1.3303,1.0225,0.0256,0.0
31.10,05:00,0.6195,2.3616,3.1125,2.3487,0.1169,0.0269,0.7167,0.0658,0.0659,0.0,0.0,0.0,7.57,0.018,0.0,0.0,3.8677,1.7422,0.5221,0.0,0.0015,0.04,0.0,0.0129,0.0059,1.6479,7.32,1.832,1.0769,0.0269,0.0
31.10,06:00,0.7639,3.4148,4.5665,3.4134,0.1469,0.0269,1.0204,0.0956,0.0956,0.0,0.0,0.0,7.13,0.018,0.0,0.0,5.8585,2.6509,0.7909,0.0,0.0002,0.0,0.0,0.0014,0.0006,2.4961,11.09,2.7751,1.4831,0.0371,0.0
31.10,07:00,0.7409,3.7549,5.7681,3.7547,0.1427,0.0269,1.1471,0.1051,0.1051,0.0,0.0,0.0,7.5,0.018,0.0,0.0,6.6911,3.014,0.9033,0.0,0.0,0.0,0.0,0.0001,0.0001,2.8508,12.67,3.1695,2.2465,0.0562,0.0
31.10,08:00,0.8452,3.2663,5.4456,3.1129,0.1333,0.0269,0.9826,0.0872,0.0914,0.1534,0.0,0.0,8.0,0.018,0.0015,0.004203,5.4718,2.4211,0.7387,0.0,0.0,0.0,0.0,0.0,0.0,2.3313,10.36,2.5919,2.5657,0.0641,0.0
31.10,09:00,0.8911,3.2885,5.013,2.0186,0.0,0.0269,0.8577,0.0565,0.0913,1.27,0.0,0.0,15.25,0.018,0.0127,0.034797,5.5382,2.3975,0.7477,0.0,0.0,0.0,0.0,0.0,0.0,2.3596,10.49,2.6233,2.0982,0.0525,0.0
31.10,10:00,0.8443,2.9714,4.7657,0.7718,0.0,0.0269,0.7977,0.0216,0.0819,2.1996,0.0,0.0,22.12,0.018,0.022,0.060269,5.0199,2.1271,0.6777,0.0,0.0,0.0,0.0,0.0,0.0,2.1388,9.51,2.3779,2.1236,0.0531,0.0
31.10,11:00,0.702,2.76,4.5245,0.0,0.0,0.0269,0.7884,0.0,0.0783,2.8569,0.0,0.0,27.59,0.018,0.0286,0.078279,4.9392,2.058,0.6668,0.0,0.1025,3.13,0.0969,0.0,0.0,2.1044,9.35,2.3396,1.9249,0.0481,0.0
31.10,12:00,0.647,2.5581,4.3382,1.6718,0.0,0.0269,0.7713,0.0468,0.0695,0.7894,0.0,0.0,15.06,0.018,0.0079,0.02163,4.644,1.9111,0.6269,0.0,0.011,0.33,0.0,0.0969,0.0442,1.9786,8.79,2.1998,1.894,0.0473,0.0
31.10,13:00,0.7325,2.6416,4.2425,1.9647,0.0107,0.0269,0.7429,0.055,0.0734,0.6665,0.0,0.0,14.51,0.018,0.0067,0.018263,4.6773,1.9091,0.6314,0.0,0.0012,0.04,0.0,0.0104,0.0047,1.9928,8.86,2.2155,1.7808,0.0445,0.0
31.10,14:00,0.7087,2.5367,4.1507,2.3064,0.0922,0.0269,0.7893,0.0646,0.0709,0.2292,0.0,0.0,12.0,0.018,0.0023,0.00628,4.4786,1.828,0.6046,0.0,0.0001,0.0,0.0,0.0011,0.0005,1.9082,8.48,2.1215,1.7935,0.0448,0.0
31.10,15:00,0.8878,2.845,4.2102,2.6427,0.1321,0.0269,0.8614,0.074,0.0795,0.2021,0.0,0.0,12.08,0.018,0.002,0.005538,4.7364,1.9572,0.6394,0.0,0.0,0.0,0.0,0.0001,0.0001,2.018,8.97,2.2436,1.7174,0.0429,0.0
31.10,16:00,0.9527,2.9244,4.2964,2.9244,0.1835,0.0269,0.91,0.0819,0.0819,0.0,0.0,0.0,10.78,0.018,0.0,0.0,4.7124,1.9717,0.6362,0.0,0.0,0.0,0.0,0.0,0.0,2.0078,8.92,2.2322,1.8162,0.0454,0.0
31.10,17:00,0.8058,2.9652,4.4891,2.9652,0.1553,0.0269,0.9333,0.083,0.083,0.0,0.0,0.0,10.38,0.018,0.0,0.0,5.096,2.1593,0.688,0.0,0.0,0.0,0.0,0.0,0.0,2.1712,9.65,2.4139,1.807,0.0452,0.0
31.10,18:00,0.7353,2.963,4.7094,2.963,0.1417,0.0269,0.9421,0.083,0.083,0.0,0.0,0.0,10.09,0.018,0.0,0.0,5.2351,2.2277,0.7067,0.0,0.0,0.0,0.0,0.0,0.0,2.2305,9.91,2.4798,1.9541,0.0489,0.0
31.10,19:00,0.5427,2.788,4.7845,2.788,0.1046,0.0269,0.912,0.0781,0.0781,0.0,0.0,0.0,10.09,0.018,0.0,0.0,5.2765,2.2453,0.7123,0.0,0.0,0.0,0.0,0.0,0.0,2.2481,9.99,2.4994,2.0074,0.0502,0.0
31.10,20:00,0.461,2.7246,4.8231,2.7246,0.0888,0.0269,0.9024,0.0763,0.0763,0.0,0.0,0.0,10.24,0.018,0.0,0.0,5.3197,2.2637,0.7182,0.0,0.0,0.0,0.0,0.0,0.0,2.2665,10.07,2.5198,2.0233,0.0506,0.0
31.10,21:00,0.4179,2.5481,4.6746,2.5481,0.0805,0.0269,0.8522,0.0713,0.0713,0.0,0.0,0.0,10.32,0.018,0.0,0.0,5.006,2.1302,0.6758,0.0,0.0,0.0,0.0,0.0,0.0,2.1329,9.48,2.3713,2.0398,0.051,0.0
31.10,22:00,0.3899,2.1958,4.1531,2.1958,0.0751,0.0269,0.7409,0.0615,0.0615,0.0,0.0,0.0,10.21,0.018,0.0,0.0,4.2437,1.8058,0.5729,0.0,0.0,0.0,0.0,0.0,0.0,1.8081,8.04,2.0102,1.9196,0.048,0.0
31.10,23:00,0.3716,7.429,13.1454,3.1449,0.0716,0.0269,1.8831,0.0881,0.0881,0.0,0.0,0.0,9.88,0.018,0.0,0.0,12.785,5.4174,1.726,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2669,1.6273,0.0407,0.0
01.11,00:00,0.3964,0.3964,2.3429,0.0,0.0,0.0269,0.2842,0.0,0.0044,0.0,0.0,0.0,9.64,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2654,38.58,0.0,0.3964,0.1808,8.6416,38.41,0.0,2.3429,0.0586,0.0
01.11,01:00,0.3498,0.3498,1.8031,0.0,0.0,0.0269,0.2495,0.0,0.0038,0.0,0.0,0.0,9.34,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.9348,28.5,0.0,0.3498,0.1595,6.6342,29.49,0.0,1.8031,0.0451,0.0
01.11,02:00,0.3672,0.3672,1.9129,0.0,0.0,0.0269,0.2602,0.0,0.004,0.0,0.0,0.0,9.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5878,17.92,0.0,0.3672,0.1674,4.506,20.03,0.0,1.9129,0.0478,0.0
01.11,03:00,0.3818,0.3818,1.9736,0.0,0.0,0.0269,0.2683,0.0,0.0042,0.0,0.0,0.0,8.84,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.227,6.92,0.0,0.3818,0.1741,2.3117,10.27,0.0,1.9736,0.0493,0.0
01.11,04:00,0.4688,0.5467,2.1785,0.3322,0.049,0.0269,0.2688,0.0093,0.0117,0.0,0.0,0.0,8.46,0.018,0.0,0.0,0.1861,0.0779,0.0251,0.0,0.0243,0.74,0.0,0.2145,0.0978,0.0793,0.35,0.0881,2.0806,0.052,0.0
01.11,05:00,0.5763,2.7518,2.8079,2.7289,0.1066,0.0269,0.8657,0.0764,0.0767,0.0,0.0,0.0,8.46,0.018,0.0,0.0,5.1994,2.1755,0.7019,0.0,0.0026,0.08,0.0,0.0229,0.0105,2.2153,9.85,2.4629,0.0714,0.0018,0.0
01.11,06:00,0.7375,2.4715,4.184,2.469,0.1416,0.0269,0.7993,0.0691,0.0692,0.0,0.0,0.0,8.29,0.018,0.0,0.0,4.1615,1.734,0.5618,0.0,0.0003,0.01,0.0,0.0025,0.0011,1.773,7.88,1.9712,1.9937,0.0498,0.0
01.11,07:00,0.7461,3.637,5.2627,3.6368,0.1437,0.0269,1.1692,0.1018,0.1018,0.0,0.0,0.0,8.32,0.018,0.0,0.0,6.9672,2.891,0.9406,0.0,0.0,0.0,0.0,0.0003,0.0001,2.9685,13.19,3.3003,1.5957,0.0399,0.0
01.11,08:00,0.913,2.6986,4.9835,2.2427,0.0881,0.0269,0.7973,0.0628,0.0753,0.4559,0.0,0.0,10.91,0.018,0.0046,0.012491,4.3926,1.7856,0.593,0.0,0.0,0.0,0.0,0.0,0.0,1.8715,8.32,2.0807,2.6716,0.0668,0.0
01.11,09:00,0.9305,3.0728,4.5145,1.1121,0.0,0.0269,0.8325,0.0311,0.0849,1.9608,0.0,0.0,20.35,0.018,0.0196,0.053726,5.3773,2.1423,0.7259,0.0,0.0,0.0,0.0,0.0,0.0,2.291,10.18,2.5471,1.6844,0.0421,0.0
01.11,10:00,0.8258,2.4494,4.2411,0.0,0.0,0.0269,0.6811,0.0,0.0704,2.5686,0.0,0.0,24.57,0.018,0.0257,0.070379,4.1404,1.6237,0.559,0.0,0.126,3.84,0.1191,0.0,0.0,1.7641,7.84,1.9612,2.0619,0.0515,0.0
01.11,11:00,0.8146,2.5869,3.9942,0.0,0.0,0.0269,0.7332,0.0,0.0859,3.1355,0.0,0.0,29.49,0.018,0.0314,0.085912,4.5724,1.7723,0.6173,0.0,0.7065,21.54,0.5486,0.0,0.0,1.9481,8.66,2.1659,1.5877,0.0397,0.0
01.11,12:00,0.6379,2.1441,3.8144,0.0,0.0,0.0269,0.6463,0.0,0.0792,2.8919,0.0,0.0,28.58,0.018,0.0289,0.079238,3.9161,1.5062,0.5287,0.0,1.4979,45.67,0.7478,0.0,0.0,1.6685,7.42,1.855,1.7533,0.0438,0.0
01.11,13:00,0.7314,2.3596,3.7383,0.0,0.0,0.0269,0.6835,0.0,0.075,2.739,0.0,0.0,27.59,0.018,0.0274,0.075049,4.2497,1.6282,0.5737,0.0,1.8993,57.9,0.3794,0.0,0.0,1.8106,8.05,2.013,1.5016,0.0375,0.0
01.11,14:00,0.8474,2.3201,3.6448,0.0,0.0,0.0269,0.9895,0.0,0.0502,1.5045,0.0,0.0,19.63,0.018,0.015,0.041222,3.829,1.4727,0.5169,0.0,1.1284,34.4,0.0,0.8157,0.3719,1.6314,7.25,1.8137,1.6296,0.0407,0.0
01.11,15:00,1.06,2.7085,3.6981,0.8258,0.0,0.0269,1.148,0.0231,0.0572,0.8163,0.0,0.0,14.79,0.018,0.0082,0.022367,4.2368,1.6485,0.572,0.0,0.1207,3.68,0.0,1.0664,0.4863,1.8051,8.02,2.0069,1.4682,0.0367,0.0
