timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg
04.10,05:00,49.413,497.8625,443.965,497.8625,9.5199,2.6929,176.4799,9.9572,9.9572,443.965,448.4495,164.267,0.0
04.10,06:00,52.1548,501.2902,444.644,501.2902,10.0481,2.6929,177.2594,10.0258,10.0258,444.644,449.1354,164.5183,0.0
04.10,07:00,56.8582,476.5396,415.4845,476.5396,10.9543,2.6929,167.3765,9.5308,9.5308,415.4845,419.6813,153.7293,0.0
04.10,08:00,62.7486,455.4514,388.7758,455.4514,12.0891,2.6929,158.6291,9.109,9.109,388.7758,392.7028,143.847,0.0
04.10,09:00,66.5074,439.6643,369.4253,439.6643,12.8133,2.6929,152.1936,8.7933,8.7933,369.4253,373.1569,136.6874,0.0
04.10,10:00,66.4676,427.1479,357.0735,427.1479,12.8056,2.6929,147.6158,8.543,8.543,357.0735,360.6803,132.1172,0.0
04.10,11:00,66.1213,420.9734,351.3035,420.9734,12.7389,2.6929,145.4142,8.4195,8.4195,351.3035,354.852,129.9823,0.0
04.10,12:00,67.3976,423.2584,352.3021,423.2584,12.9848,2.6929,146.0295,8.4652,8.4652,352.3021,355.8608,130.3518,0.0
04.10,13:00,69.972,432.9197,359.3182,432.9197,13.4808,2.6929,149.1215,8.6584,8.6584,359.3182,362.9476,132.9477,0.0
04.10,14:00,74.7299,448.6197,370.151,448.6197,14.3975,2.6929,154.0462,8.9724,8.9724,370.151,373.8899,136.9559,0.0
04.10,15:00,78.8699,466.8321,384.0826,466.8321,15.1951,2.6929,159.9986,9.3366,9.3366,384.0826,387.9622,142.1106,0.0
04.10,16:00,85.7234,484.1679,394.4601,484.1679,16.5155,2.6929,165.1586,9.6834,9.6834,394.4601,398.4446,145.9502,0.0
04.10,17:00,89.1772,487.5984,394.437,487.5984,17.1809,2.6929,165.8155,9.752,9.752,394.437,398.4212,145.9417,0.0
04.10,18:00,90.9866,467.0171,372.2703,467.0171,17.5295,2.6929,157.9624,9.3403,9.3403,372.2703,376.0306,137.74,0.0
04.10,19:00,91.2549,433.3246,338.6491,433.3246,17.5812,2.6929,145.5742,8.6665,8.6665,338.6491,342.0698,125.3002,0.0
04.10,20:00,88.4318,381.9794,290.6121,381.9794,17.0373,2.6929,127.2567,7.6396,7.6396,290.6121,293.5476,107.5265,0.0
04.10,21:00,77.204,317.5365,237.9292,317.5365,14.8741,2.6929,105.6008,6.3507,6.3507,237.9292,240.3325,88.0338,0.0
04.10,22:00,66.1426,259.8454,191.7658,259.8454,12.743,2.6929,86.3893,5.1969,5.1969,191.7658,193.7028,70.9533,0.0
04.10,23:00,56.1053,233.2763,175.3993,233.2763,10.8092,2.6929,78.3999,4.6655,4.6655,175.3993,177.171,64.8977,0.0
05.10,00:00,48.4858,235.3776,185.0229,235.3776,9.3413,2.6929,80.4927,4.7076,4.7076,185.0229,186.8918,68.4585,0.0
05.10,01:00,43.7942,266.4582,220.4374,266.4582,8.4374,2.6929,92.6921,5.3292,5.3292,220.4374,222.664,81.5618,0.0
05.10,02:00,43.5931,316.3883,270.0673,316.3883,8.3986,2.6929,111.0164,6.3278,6.3278,270.0673,272.7952,99.9249,0.0
05.10,03:00,45.1268,370.1982,321.8207,370.1982,8.6941,2.6929,130.4607,7.404,7.404,321.8207,325.0715,119.0737,0.0
05.10,04:00,48.1945,430.8937,378.8722,430.8937,9.2852,2.6929,152.1608,8.6179,8.6179,378.8722,382.6992,140.1827,0.0
05.10,05:00,49.4875,473.9686,420.2362,473.9686,9.5343,2.6929,167.7146,9.4794,9.4794,420.2362,424.4811,155.4874,0.0
05.10,06:00,52.8836,480.1976,423.0408,480.1976,10.1886,2.6929,169.4066,9.604,9.604,423.0408,427.3139,156.5251,0.0
05.10,07:00,56.3541,453.8653,393.5361,453.8653,10.8572,2.6929,159.1584,9.0773,9.0773,393.5361,397.5112,145.6083,0.0
05.10,08:00,58.0375,429.4238,367.6724,429.4238,11.1815,2.6929,149.9132,8.5885,8.5885,367.6724,371.3863,136.0388,0.0
05.10,09:00,58.2941,410.5426,348.726,410.5426,11.2309,2.6929,142.9525,8.2109,8.2109,348.726,352.2485,129.0286,0.0
05.10,10:00,58.5285,400.655,338.7052,400.655,11.2761,2.6929,139.29,8.0131,8.0131,338.7052,342.1265,125.3209,0.0
05.10,11:00,58.4601,394.3249,332.5062,394.3249,11.2629,2.6929,136.9831,7.8865,7.8865,332.5062,335.8649,123.0273,0.0
05.10,12:00,59.5832,398.3385,335.3678,398.3385,11.4793,2.6929,138.2583,7.9668,7.9668,335.3678,338.7553,124.0861,0.0
05.10,13:00,63.6856,410.2003,343.0496,410.2003,12.2697,2.6929,141.8909,8.204,8.204,343.0496,346.5147,126.9283,0.0
05.10,14:00,70.7565,429.2082,354.8671,429.2082,13.632,2.6929,147.6257,8.5842,8.5842,354.8671,358.4516,131.3008,0.0
05.10,15:00,78.2028,448.0571,366.1558,448.0571,15.0665,2.6929,153.2371,8.9611,8.9611,366.1558,369.8543,135.4776,0.0
05.10,16:00,86.7704,465.0237,374.4708,465.0237,16.7172,2.6929,157.9643,9.3005,9.3005,374.4708,378.2533,138.5542,0.0
05.10,17:00,94.6116,471.6674,373.2852,471.6674,18.2279,2.6929,159.0363,9.4333,9.4333,373.2852,377.0558,138.1155,0.0
05.10,18:00,98.3422,453.6978,351.802,453.6978,18.9466,2.6929,151.8063,9.074,9.074,351.802,355.3555,130.1667,0.0
05.10,19:00,100.2096,422.9508,319.5137,422.9508,19.3064,2.6929,140.2194,8.459,8.459,319.5137,322.7412,118.2201,0.0
05.10,20:00,96.0024,375.83,277.0293,375.83,18.4958,2.6929,123.6896,7.5166,7.5166,277.0293,279.8276,102.5008,0.0
05.10,21:00,88.07,319.6778,229.2916,319.6778,16.9676,2.6929,104.4984,6.3936,6.3936,229.2916,231.6077,84.8379,0.0
05.10,22:00,77.8228,269.542,189.802,269.542,14.9933,2.6929,87.913,5.3908,5.3908,189.802,191.7192,70.2267,0.0
05.10,23:00,69.0812,251.3314,180.4277,251.3314,13.3092,2.6929,82.7604,5.0266,5.0266,180.4277,182.2502,66.7583,0.0
06.10,00:00,59.6434,258.9376,197.3013,258.9376,11.4909,2.6929,87.1853,5.1788,5.1788,197.3013,199.2942,73.0015,0.0
06.10,01:00,54.7123,293.956,236.8513,293.956,10.5409,2.6929,100.8688,5.8791,5.8791,236.8513,239.2437,87.635,0.0
06.10,02:00,53.8543,343.2931,286.5444,343.2931,10.3756,2.6929,119.0899,6.8659,6.8659,286.5444,289.4388,106.0214,0.0
06.10,03:00,53.7335,396.646,339.4834,396.646,10.3523,2.6929,138.6541,7.9329,7.9329,339.4834,342.9125,125.6089,0.0
06.10,04:00,55.3306,453.0023,393.695,453.0023,10.66,2.6929,159.0201,9.06,9.06,393.695,397.6717,145.6672,0.0
06.10,05:00,55.6248,491.0446,431.0656,491.0446,10.7167,2.6929,172.9039,9.8209,9.8209,431.0656,435.4198,159.4943,0.0
06.10,06:00,57.6303,491.2467,429.2802,491.2467,11.1031,2.6929,172.6297,9.8249,9.8249,429.2802,433.6164,158.8337,0.0
06.10,07:00,60.3661,465.107,400.6935,465.107,11.6301,2.6929,162.5797,9.3021,9.3021,400.6935,404.741,148.2566,0.0
06.10,08:00,64.4476,442.7026,374.4725,442.7026,12.4165,2.6929,153.6642,8.8541,8.8541,374.4725,378.255,138.5548,0.0
06.10,09:00,65.453,425.1901,356.1398,425.1901,12.6102,2.6929,147.0748,8.5038,8.5038,356.1398,359.7371,131.7717,0.0
06.10,10:00,66.5055,415.3287,345.335,415.3287,12.8129,2.6929,143.2798,8.3066,8.3066,345.335,348.8232,127.7739,0.0
06.10,11:00,67.7712,411.667,340.4568,411.667,13.0568,2.6929,141.7187,8.2333,8.2333,340.4568,343.8958,125.969,0.0
06.10,12:00,67.7121,414.1163,342.9401,414.1163,13.0454,2.6929,142.6262,8.2823,8.2823,342.9401,346.4041,126.8878,0.0
06.10,13:00,68.8184,423.0765,350.7156,423.0765,13.2585,2.6929,145.7162,8.4615,8.4615,350.7156,354.2582,129.7648,0.0
06.10,14:00,73.6289,439.7255,362.4356,439.7255,14.1853,2.6929,150.9795,8.7945,8.7945,362.4356,366.0966,134.1012,0.0
06.10,15:00,77.1642,457.0521,376.089,457.0521,14.8665,2.6929,156.7123,9.141,9.141,376.089,379.8879,139.1529,0.0
06.10,16:00,81.052,471.3163,386.3617,471.3163,15.6155,2.6929,161.2622,9.4263,9.4263,386.3617,390.2643,142.9538,0.0
06.10,17:00,84.0241,474.4199,386.4918,474.4199,16.1881,2.6929,161.883,9.4884,9.4884,386.4918,390.3957,143.002,0.0
06.10,18:00,86.9049,455.1979,364.61,455.1979,16.7431,2.6929,154.3417,9.104,9.104,364.61,368.2929,134.9057,0.0
06.10,19:00,88.0882,423.501,332.0587,423.501,16.9711,2.6929,142.5257,8.47,8.47,332.0587,335.4128,122.8617,0.0
06.10,20:00,85.0332,374.1224,286.1983,374.1224,16.3825,2.6929,124.9688,7.4824,7.4824,286.1983,289.0892,105.8934,0.0
06.10,21:00,75.9407,314.5994,236.2721,314.5994,14.6307,2.6929,104.7443,6.292,6.292,236.2721,238.6587,87.4207,0.0
06.10,22:00,67.8177,262.7429,192.9759,262.7429,13.0658,2.6929,87.1598,5.2549,5.2549,192.9759,194.9251,71.4011,0.0
06.10,23:00,61.4101,242.1573,178.9397,242.1573,11.8313,2.6929,80.7319,4.8431,4.8431,178.9397,180.7472,66.2077,0.0
07.10,00:00,54.4305,248.1811,191.8131,248.1811,10.4866,2.6929,84.1504,4.9636,4.9636,191.8131,193.7506,70.9709,0.0
07.10,01:00,48.3088,282.3037,231.6549,282.3037,9.3072,2.6929,97.7124,5.6461,5.6461,231.6549,233.9948,85.7123,0.0
07.10,02:00,47.0345,332.761,282.8692,332.761,9.0617,2.6929,116.4162,6.6552,6.6552,282.8692,285.7265,104.6616,0.0
07.10,03:00,49.0541,389.4055,336.9478,389.4055,9.4508,2.6929,136.8144,7.7881,7.7881,336.9478,340.3514,124.6707,0.0
07.10,04:00,49.9926,450.3482,396.352,450.3482,9.6316,2.6929,158.9748,9.007,9.007,396.352,400.3556,146.6502,0.0
07.10,05:00,51.1573,494.3998,438.8101,494.3998,9.856,2.6929,174.9086,9.888,9.888,438.8101,443.2425,162.3597,0.0
07.10,06:00,51.0144,493.5058,438.0665,493.5058,9.8284,2.6929,174.606,9.8701,9.8701,438.0665,442.4914,162.0846,0.0
07.10,07:00,54.0674,465.8403,407.6552,465.8403,10.4166,2.6929,163.942,9.3168,9.3168,407.6552,411.7729,150.8324,0.0
07.10,08:00,55.3407,439.5682,380.3853,439.5682,10.6619,2.6929,154.0974,8.7914,8.7914,380.3853,384.2276,140.7426,0.0
07.10,09:00,56.3985,421.3208,361.2731,421.3208,10.8657,2.6929,147.2297,8.4264,8.4264,361.2731,364.9223,133.671,0.0
07.10,10:00,54.1361,407.4521,349.7828,407.4521,10.4299,2.6929,142.5424,8.149,8.149,349.7828,353.316,129.4196,0.0
07.10,11:00,55.924,403.6353,344.2342,403.6353,10.7743,2.6929,140.8339,8.0727,8.0727,344.2342,347.7113,127.3666,0.0
07.10,12:00,57.313,406.4336,345.6294,406.4336,11.0419,2.6929,141.6177,8.1287,8.1287,345.6294,349.1206,127.8829,0.0
07.10,13:00,61.4307,417.8419,352.847,417.8419,11.8352,2.6929,145.0816,8.3568,8.3568,352.847,356.4112,130.5534,0.0
07.10,14:00,67.023,434.9605,364.2581,434.9605,12.9127,2.6929,150.3811,8.6992,8.6992,364.2581,367.9374,134.7755,0.0
07.10,15:00,73.8705,455.6694,377.981,455.6694,14.2319,2.6929,156.7778,9.1134,9.1134,377.981,381.799,139.853,0.0
07.10,16:00,82.2673,474.5575,388.3673,474.5575,15.8496,2.6929,162.2384,9.4911,9.4911,388.3673,392.2902,143.6959,0.0
07.10,17:00,88.4487,480.251,387.8842,480.251,17.0405,2.6929,163.2506,9.605,9.605,387.8842,391.8023,143.5172,0.0
07.10,18:00,92.4157,462.4307,366.3149,462.4307,17.8048,2.6929,156.0342,9.2486,9.2486,366.3149,370.0151,135.5365,0.0
07.10,19:00,92.7039,429.2117,333.1427,429.2117,17.8603,2.6929,143.8161,8.5842,8.5842,333.1427,336.5078,123.2628,0.0
07.10,20:00,90.8381,376.7657,283.0683,376.7657,17.5009,2.6929,124.9291,7.5353,7.5353,283.0683,285.9276,104.7353,0.0
07.10,21:00,82.3891,314.9312,230.2167,314.9312,15.8731,2.6929,103.7462,6.2986,6.2986,230.2167,232.5421,85.1802,0.0
07.10,22:00,72.8109,257.1089,182.455,257.1089,14.0277,2.6929,84.229,5.1422,5.1422,182.455,184.298,67.5084,0.0
07.10,23:00,63.253,227.4932,162.5977,227.4932,12.1863,2.6929,75.0404,4.5499,4.5499,162.5977,164.2401,60.1612,0.0
08.10,00:00,55.6185,227.5513,170.2135,227.5513,10.7155,2.6929,76.3874,4.551,4.551,170.2135,171.9328,62.979,0.0
08.10,01:00,47.7646,257.59,207.7271,257.59,9.2023,2.6929,88.7543,5.1518,5.1518,207.7271,209.8254,76.859,0.0
08.10,02:00,47.3726,305.4893,255.5356,305.4893,9.1268,2.6929,106.3679,6.1098,6.1098,255.5356,258.1167,94.5482,0.0
08.10,03:00,48.4574,358.3536,306.7973,358.3536,9.3358,2.6929,125.5437,7.1671,7.1671,306.7973,309.8963,113.515,0.0
08.10,04:00,52.3301,418.3069,362.3171,418.3069,10.0819,2.6929,146.8321,8.3661,8.3661,362.3171,365.9768,134.0573,0.0
08.10,05:00,52.9478,458.8319,401.8253,458.8319,10.2009,2.6929,161.5692,9.1766,9.1766,401.8253,405.8841,148.6753,0.0
08.10,06:00,56.3227,461.2081,400.8365,461.2081,10.8511,2.6929,161.8536,9.2242,9.2242,400.8365,404.8854,148.3095,0.0
08.10,07:00,59.7788,435.9528,372.4122,435.9528,11.517,2.6929,152.0024,8.7191,8.7191,372.4122,376.174,137.7925,0.0
08.10,08:00,64.6815,414.5675,346.3871,414.5675,12.4615,2.6929,143.3177,8.2914,8.2914,346.3871,349.886,128.1632,0.0
08.10,09:00,65.1417,396.3471,327.8934,396.3471,12.5502,2.6929,136.5637,7.9269,7.9269,327.8934,331.2054,121.3206,0.0
08.10,10:00,66.6727,386.298,316.429,386.298,12.8452,2.6929,132.6168,7.726,7.726,316.429,319.6253,117.0787,0.0
08.10,11:00,67.0819,380.6976,310.4796,380.6976,12.924,2.6929,130.4943,7.614,7.614,310.4796,313.6157,114.8774,0.0
08.10,12:00,67.7186,381.5974,310.74,381.5974,13.0467,2.6929,130.7134,7.6319,7.6319,310.74,313.8788,114.9738,0.0
08.10,13:00,73.8958,393.6786,316.585,393.6786,14.2368,2.6929,134.0661,7.8736,7.8736,316.585,319.7828,117.1364,0.0
08.10,14:00,81.7114,411.6735,326.6624,411.6735,15.7425,2.6929,139.3005,8.2335,8.2335,326.6624,329.962,120.8651,0.0
08.10,15:00,86.6956,429.5651,339.4409,429.5651,16.7028,2.6929,144.9888,8.5913,8.5913,339.4409,342.8696,125.5931,0.0
08.10,16:00,91.5062,444.4091,349.3739,444.4091,17.6296,2.6929,149.5908,8.8882,8.8882,349.3739,352.9029,129.2683,0.0
08.10,17:00,94.8215,448.2655,349.9096,448.2655,18.2683,2.6929,150.4278,8.9653,8.9653,349.9096,353.444,129.4665,0.0
08.10,18:00,96.9284,431.2036,330.9325,431.2036,18.6742,2.6929,143.8122,8.6241,8.6241,330.9325,334.2752,122.445,0.0
08.10,19:00,97.2937,400.9004,300.5706,400.9004,18.7446,2.6929,132.6487,8.018,8.018,300.5706,303.6067,111.2111,0.0
08.10,20:00,93.0933,347.9294,252.2878,347.9294,17.9354,2.6929,113.9748,6.9586,6.9586,252.2878,254.8362,93.3465,0.0
08.10,21:00,82.9549,287.5326,202.5318,287.5326,15.9821,2.6929,93.6118,5.7507,5.7507,202.5318,204.5776,74.9368,0.0
08.10,22:00,73.334,230.4697,155.5644,230.4697,14.1285,2.6929,74.3803,4.6094,4.6094,155.5644,157.1358,57.5588,0.0
08.10,23:00,64.0714,198.8526,133.4334,198.8526,12.344,2.6929,64.4073,3.9771,3.9771,133.4334,134.7812,49.3703,0.0
09.10,00:00,57.1865,196.2072,137.6305,196.2072,11.0175,2.6929,64.6338,3.9241,3.9241,137.6305,139.0207,50.9233,0.0
09.10,01:00,51.2298,226.3743,173.3931,226.3743,9.8699,2.6929,76.7183,4.5275,4.5275,173.3931,175.1445,64.1554,0.0
09.10,02:00,45.9945,265.0513,216.8662,265.0513,8.8613,2.6929,91.7947,5.301,5.301,216.8662,219.0568,80.2405,0.0
09.10,03:00,43.9431,313.2171,266.5813,313.2171,8.4661,2.6929,109.7941,6.2643,6.2643,266.5813,269.274,98.6351,0.0
09.10,04:00,46.3713,367.3898,317.8083,367.3898,8.9339,2.6929,129.2159,7.3478,7.3478,317.8083,321.0184,117.5891,0.0
09.10,05:00,50.6451,409.5739,355.3394,409.5739,9.7573,2.6929,143.9258,8.1915,8.1915,355.3394,358.9287,131.4756,0.0
09.10,06:00,55.3864,412.263,353.3078,412.263,10.6707,2.6929,144.0875,8.2453,8.2453,353.3078,356.8766,130.7239,0.0
09.10,07:00,61.9325,391.9026,326.6704,391.9026,11.9319,2.6929,135.4929,7.8381,7.8381,326.6704,329.9701,120.868,0.0
09.10,08:00,70.5969,373.9665,300.3359,373.9665,13.6012,2.6929,127.4184,7.4793,7.4793,300.3359,303.3696,111.1243,0.0
09.10,09:00,79.2612,364.0844,281.975,364.0844,15.2705,2.6929,122.2941,7.2817,7.2817,281.975,284.8232,104.3307,0.0
09.10,10:00,85.6513,357.9224,269.5484,357.9224,16.5016,2.6929,118.9274,7.1584,7.1584,269.5484,272.2711,99.7329,0.0
09.10,11:00,86.7334,351.4952,262.1142,351.4952,16.7101,2.6929,116.3852,7.0299,7.0299,262.1142,264.7618,96.9822,0.0
09.10,12:00,88.38,351.4603,260.4495,351.4603,17.0273,2.6929,116.0865,7.0292,7.0292,260.4495,263.0803,96.3663,0.0
09.10,13:00,92.9995,359.7932,264.1258,359.7932,17.9173,2.6929,118.3367,7.1959,7.1959,264.1258,266.7937,97.7265,0.0
09.10,14:00,95.0816,370.5237,272.6877,370.5237,18.3184,2.6929,121.9058,7.4105,7.4105,272.6877,275.4421,100.8944,0.0
09.10,15:00,93.9726,381.8024,284.9515,381.8024,18.1048,2.6929,126.2298,7.636,7.636,284.9515,287.8298,105.4321,0.0
09.10,16:00,95.318,393.6328,295.3317,393.6328,18.364,2.6929,130.3296,7.8727,7.8727,295.3317,298.3148,109.2727,0.0
09.10,17:00,99.8885,401.4776,298.5731,401.4776,19.2445,2.6929,132.4095,8.0296,8.0296,298.5731,301.589,110.4721,0.0
09.10,18:00,98.7728,386.3147,284.6665,386.3147,19.0296,2.6929,127.0491,7.7263,7.7263,284.6665,287.5419,105.3266,0.0
09.10,19:00,96.2515,357.395,258.5321,357.395,18.5438,2.6929,116.8936,7.1479,7.1479,258.5321,261.1435,95.6569,0.0
09.10,20:00,89.1711,309.1094,217.7389,309.1094,17.1797,2.6929,100.436,6.1822,6.1822,217.7389,219.9383,80.5634,0.0
09.10,21:00,83.4455,258.6028,173.4058,258.6028,16.0766,2.6929,82.9297,5.1721,5.1721,173.4058,175.1574,64.1601,0.0
09.10,22:00,76.0192,209.2627,131.9111,209.2627,14.6459,2.6929,66.1459,4.1853,4.1853,131.9111,133.2435,48.8071,0.0
09.10,23:00,67.9577,181.9868,112.8888,181.9868,13.0927,2.6929,57.5545,3.6397,3.6397,112.8888,114.0291,41.7689,0.0
10.10,00:00,58.8111,179.6342,119.6148,179.6342,11.3305,2.6929,58.281,3.5927,3.5927,119.6148,120.8231,44.2575,0.0
10.10,01:00,54.7927,210.8155,154.4625,210.8155,10.5564,2.6929,70.4004,4.2163,4.2163,154.4625,156.0227,57.1511,0.0
10.10,02:00,53.2048,250.6376,195.4585,250.6376,10.2504,2.6929,85.263,5.0128,5.0128,195.4585,197.4328,72.3196,0.0
10.10,03:00,51.8728,298.8218,244.4795,298.8218,9.9938,2.6929,103.1442,5.9764,5.9764,244.4795,246.949,90.4574,0.0
10.10,04:00,52.7698,349.2539,293.5192,349.2539,10.1666,2.6929,121.4617,6.9851,6.9851,293.5192,296.4841,108.6021,0.0
10.10,05:00,58.2081,391.9361,330.3908,391.9361,11.2144,2.6929,136.1519,7.8387,7.8387,330.3908,333.7281,122.2446,0.0
10.10,06:00,65.0905,396.3468,327.9438,396.3468,12.5403,2.6929,136.5725,7.9269,7.9269,327.9438,331.2564,121.3392,0.0
10.10,07:00,72.4271,377.867,302.3855,377.867,13.9538,2.6929,128.5294,7.5573,7.5573,302.3855,305.4399,111.8826,0.0
10.10,08:00,79.7782,358.366,275.8019,358.366,15.3701,2.6929,120.1097,7.1673,7.1673,275.8019,278.5877,102.0467,0.0
10.10,09:00,87.7199,347.7785,257.458,347.7785,16.9001,2.6929,114.8525,6.9556,6.9556,257.458,260.0586,95.2595,0.0
10.10,10:00,95.1221,341.8541,244.2646,341.8541,18.3262,2.6929,111.3971,6.8371,6.8371,244.2646,246.7319,90.3779,0.0
10.10,11:00,98.1901,336.2938,235.7226,336.2938,18.9173,2.6929,108.8276,6.7259,6.7259,235.7226,238.1037,87.2174,0.0
10.10,12:00,95.169,330.2146,232.6952,330.2146,18.3353,2.6929,107.1254,6.6043,6.6043,232.6952,235.0456,86.0972,0.0
10.10,13:00,96.7126,333.9952,234.9098,333.9952,18.6326,2.6929,108.2422,6.6799,6.6799,234.9098,237.2826,86.9166,0.0
10.10,14:00,99.7729,344.6815,242.4595,344.6815,19.2223,2.6929,111.6252,6.8936,6.8936,242.4595,244.9085,89.71,0.0
10.10,15:00,100.3326,357.3229,254.4204,357.3229,19.3301,2.6929,116.1585,7.1465,7.1465,254.4204,256.9903,94.1355,0.0
10.10,16:00,100.3997,368.1407,265.0636,368.1407,19.343,2.6929,120.1095,7.3628,7.3628,265.0636,267.741,98.0735,0.0
10.10,17:00,102.6812,375.398,269.9896,375.398,19.7826,2.6929,122.3716,7.508,7.508,269.9896,272.7168,99.8962,0.0
10.10,18:00,103.3011,365.0912,259.1722,365.0912,19.902,2.6929,118.4886,7.3018,7.3018,259.1722,261.7901,95.8937,0.0
10.10,19:00,103.6195,341.5586,235.5596,341.5586,19.9633,2.6929,109.8133,6.8312,6.8312,235.5596,237.939,87.1571,0.0
10.10,20:00,96.868,299.4055,200.5121,299.4055,18.6626,2.6929,95.545,5.9881,5.9881,200.5121,202.5375,74.1895,0.0
10.10,21:00,84.7202,246.0565,159.723,246.0565,16.3222,2.6929,78.1126,4.9211,4.9211,159.723,161.3363,59.0975,0.0
10.10,22:00,76.0467,200.0454,122.7588,200.0454,14.6511,2.6929,62.7648,4.0009,4.0009,122.7588,123.9987,45.4207,0.0
10.10,23:00,67.5931,175.8308,107.1554,175.8308,13.0225,2.6929,55.3629,3.5166,3.5166,107.1554,108.2378,39.6475,0.0
11.10,00:00,57.6772,175.5564,116.7005,175.5564,11.1121,2.6929,56.9842,3.5111,3.5111,116.7005,117.8793,43.1792,0.0
11.10,01:00,49.6999,201.6217,150.4026,201.6217,9.5752,2.6929,67.9171,4.0324,4.0324,150.4026,151.9218,55.649,0.0
11.10,02:00,47.7315,239.6373,189.9867,239.6373,9.196,2.6929,82.184,4.7927,4.7927,189.9867,191.9057,70.2951,0.0
11.10,03:00,47.8618,288.4236,238.1561,288.4236,9.2211,2.6929,100.0317,5.7685,5.7685,238.1561,240.5618,88.1178,0.0
11.10,04:00,49.6416,338.7193,286.1869,338.7193,9.564,2.6929,118.146,6.7744,6.7744,286.1869,289.0777,105.8892,0.0
11.10,05:00,51.0695,377.0349,322.7057,377.0349,9.839,2.6929,131.9331,7.5407,7.5407,322.7057,325.9654,119.4011,0.0
11.10,06:00,51.0913,375.0114,320.6809,375.0114,9.8433,2.6929,131.1881,7.5002,7.5002,320.6809,323.9201,118.6519,0.0
11.10,07:00,53.2372,352.5759,296.3453,352.5759,10.2567,2.6929,122.5974,7.0515,7.0515,296.3453,299.3387,109.6478,0.0
11.10,08:00,56.1198,328.9945,270.1459,328.9945,10.812,2.6929,113.4589,6.5799,6.5799,270.1459,272.8746,99.954,0.0
11.10,09:00,57.6492,312.1099,251.9161,312.1099,11.1067,2.6929,107.0086,6.2422,6.2422,251.9161,254.4608,93.209,0.0
11.10,10:00,55.4956,296.3196,238.4158,296.3196,10.6918,2.6929,101.5986,5.9264,5.9264,238.4158,240.8241,88.2139,0.0
11.10,11:00,56.353,288.8445,230.1666,288.8445,10.857,2.6929,98.7115,5.7769,5.7769,230.1666,232.4915,85.1616,0.0
11.10,12:00,56.7507,286.2872,227.2411,286.2872,10.9336,2.6929,97.7057,5.7257,5.7257,227.2411,229.5365,84.0792,0.0
11.10,13:00,59.398,291.2721,229.5554,291.2721,11.4436,2.6929,99.072,5.8254,5.8254,229.5554,231.8741,84.9355,0.0
11.10,14:00,66.9766,306.1351,236.7669,306.1351,12.9037,2.6929,103.2004,6.1227,6.1227,236.7669,239.1584,87.6037,0.0
11.10,15:00,74.4908,325.9808,248.9751,325.9808,14.3514,2.6929,109.1651,6.5196,6.5196,248.9751,251.49,92.1208,0.0
11.10,16:00,82.1146,344.4797,259.7415,344.4797,15.8202,2.6929,114.6175,6.8896,6.8896,259.7415,262.3651,96.1043,0.0
11.10,17:00,87.6477,355.6556,265.3278,355.6556,16.8862,2.6929,117.7504,7.1131,7.1131,265.3278,268.0079,98.1713,0.0
11.10,18:00,91.3045,348.6697,254.7916,348.6697,17.5907,2.6929,114.5565,6.9734,6.9734,254.7916,257.3652,94.2729,0.0
11.10,19:00,91.4204,325.4608,231.7,325.4608,17.613,2.6929,106.035,6.5092,6.5092,231.7,234.0404,85.729,0.0
11.10,20:00,90.2251,290.445,198.2177,290.445,17.3828,2.6929,93.4162,5.8089,5.8089,198.2177,200.2199,73.3406,0.0
11.10,21:00,80.1556,239.8559,158.1032,239.8559,15.4428,2.6929,76.6339,4.7971,4.7971,158.1032,159.7002,58.4982,0.0
11.10,22:00,69.0961,192.1493,121.8226,192.1493,13.3121,2.6929,61.0794,3.843,3.843,121.8226,123.0532,45.0744,0.0
11.10,23:00,58.4498,167.485,107.9448,167.485,11.2609,2.6929,53.8934,3.3497,3.3497,107.9448,109.0351,39.9396,0.0
12.10,00:00,51.5453,170.4538,117.7194,170.4538,9.9307,2.6929,56.1798,3.4091,3.4091,117.7194,118.9085,43.5562,0.0
12.10,01:00,46.3423,196.4941,148.6503,196.4941,8.9283,2.6929,66.6218,3.9299,3.9299,148.6503,150.1518,55.0006,0.0
12.10,02:00,45.0212,235.5463,188.6199,235.5463,8.6738,2.6929,81.1561,4.7109,4.7109,188.6199,190.5251,69.7894,0.0
12.10,03:00,45.7238,283.8662,235.7609,283.8662,8.8091,2.6929,98.7336,5.6773,5.6773,235.7609,238.1424,87.2315,0.0
12.10,04:00,47.2335,332.7913,282.7022,332.7913,9.1,2.6929,116.3927,6.6558,6.6558,282.7022,285.5577,104.5998,0.0
12.10,05:00,49.0427,370.879,318.6179,370.879,9.4486,2.6929,130.0301,7.4176,7.4176,318.6179,321.8363,117.8886,0.0
12.10,06:00,49.6292,372.0607,319.2072,372.0607,9.5616,2.6929,130.3611,7.4412,7.4412,319.2072,322.4315,118.1067,0.0
12.10,07:00,53.5311,350.2757,293.7772,350.2757,10.3133,2.6929,121.7038,7.0055,7.0055,293.7772,296.7447,108.6976,0.0
